time,F_CH4,F_CH4_ln,T_air_K,T_air,soil_moisture_tomst_mean,Dead wood,Harvest residue,Exposed peat,Litter,Bottom layer,Field layer,Ditch,Living tree,Plant covered ditch,Dead wood and residue,Green vegetation and trees,All ditches,"Residue, ground and vegetation"
2022-05-01 11:30:00,-0.0016814806,2.11848428226617,281.8438,8.6938,47.23333333333333,0.2043299966059406,0.02887370477922,0.4245602338163741,0.1384869408170047,0.0078487559217853,0.1003760982851504,0.0286118695721959,0.0209638147887143,0.0063022912105308,0.2332037013851606,0.1213399130738648,0.0349141607827268,0.49303055527603
2022-05-01 12:00:00,-0.0010087132,2.1962559750591195,281.2513,8.1013,47.48333333333334,0.2011269966069959,0.030543492778773,0.4318876499301387,0.1340556412336439,0.0076751242363694,0.1047954403513753,0.0246505753932989,0.0230704864154858,0.0061609406401932,0.231670489385769,0.1278659267668611,0.0308115160334922,0.4935920573862742
2022-05-01 12:30:00,-0.00022472599,2.279856137192104,280.6872,7.5372,47.51666666666667,0.2167417985192562,0.0170732024054314,0.5030453953220769,0.1312564341211487,0.0060288613481203,0.0541377801260957,0.0273260373375784,0.012349359619631,0.0022072998443359,0.2338150009246876,0.0664871397457267,0.0295333371819143,0.4315585747915632
2022-05-01 13:00:00,0.0004023663,2.342033309112719,282.4547,9.3047,47.5,0.2135511302555471,0.0187227347952775,0.4947331126910709,0.1360627617747651,0.0062252824142663,0.0571429614577046,0.0252757983563336,0.0145470166258476,0.0022565198266894,0.2322738650508247,0.0716899780835523,0.0275323181830231,0.4400266049091421
2022-05-01 13:30:00,-0.00018808958,2.283596996717389,282.6251,9.4751,47.56666666666666,0.2054664356252278,0.0244172204371169,0.4560692586485841,0.1412390985935896,0.0069202335079985,0.0822034715887913,0.0289522341125677,0.0170988223795773,0.0038877186327434,0.2298836560623448,0.0993022939683686,0.0328399527453112,0.470425048624303
2022-05-01 14:00:00,-0.0003035157,2.2717633765119203,282.588,9.438,47.55,0.2006265167150482,0.029577052856117,0.4360194379813101,0.1323951640195558,0.0076031683828409,0.1047066503041215,0.025192213603321,0.0235552863231756,0.0063271874166112,0.2302035695711653,0.1282619366272971,0.0315194010199322,0.4908606702180182
2022-05-01 14:30:00,0.0004768505,2.349168108917106,282.3434,9.1934,47.51666666666667,0.2033557158605337,0.0301851020381346,0.4169178033885972,0.136055702692897,0.0079261570715763,0.1090472693896207,0.0278081832172136,0.0241155822749554,0.0075451059413534,0.2335408178986684,0.1331628516645762,0.035353289158567,0.5027593722561416
2022-05-01 15:00:00,0.0003936105,2.341191242341671,282.1052,8.9552,47.41666666666666,0.1995584251668751,0.0295932768445579,0.4465841126040669,0.1306832505202915,0.0073677955837617,0.1021438940982084,0.0229757557420387,0.023302743275733,0.0056328139492719,0.2291517020114331,0.1254466373739415,0.0286085696913106,0.4852815899056661
2022-05-01 15:30:00,-0.00040343332,2.261405397006248,281.6927,8.5427,47.53333333333333,0.2041034108352013,0.0223602883576961,0.4809645834523077,0.139521576696285,0.0068593410216008,0.0738792430951762,0.025874741559448,0.0130140124201241,0.0020026306834505,0.2264636991928975,0.0868932555153003,0.0278773722428986,0.452878531404483
2022-05-01 16:00:00,-0.0002103027,2.2813305367589938,281.1416,7.9916,47.54999999999999,0.2032267717929019,0.0239458402797625,0.4733339743099514,0.1374701752131727,0.0067802294442731,0.0799602668858969,0.0255120465152994,0.017234003581983,0.0032416427616246,0.2271726120726644,0.09719427046788,0.028753689276924,0.4618370577537172
2022-05-01 16:30:00,0.0001788703,2.3203140324693856,280.6216,7.4716,47.583333333333336,0.2047022961360225,0.0257355369858093,0.4460640883693549,0.139592593554124,0.00657615408273,0.0876920034416258,0.0297632974851783,0.0219230776767245,0.00645188837205,0.2304378331218318,0.1096150811183503,0.0362151858572283,0.4796455077943062
2022-05-01 17:00:00,-0.0004836848999999,2.253007704544874,279.8926,6.7426,47.6,0.1968339865634653,0.0285469189113643,0.4380620432441148,0.1286741073838757,0.0074536173119218,0.115120911784559,0.0244462713509204,0.0283010859448015,0.0073057497676313,0.2253809054748297,0.1434219977293605,0.0317520211185518,0.4974770105880659
2022-05-01 17:30:00,-0.0003000501,2.2721207205475453,278.7039,5.5539,47.583333333333336,0.2048405896043024,0.0327685849365812,0.3940057370594545,0.138740022299238,0.0085552892510459,0.1201396644052145,0.0272653867343482,0.0261041999179544,0.0084495980206404,0.2376091745408836,0.1462438643231689,0.0357149847549886,0.5225930611632906
2022-05-02 00:30:00,-0.0004418404,2.257395198070542,274.37609999999995,1.2261,45.583333333333336,0.2362674835211143,0.0292052316065209,0.4223336914199758,0.132337698579882,0.006362847226755,0.0622603799367177,0.0527884694566221,0.0092647921181237,0.0170245026627685,0.2654727151276352,0.0715251720548415,0.0698129721193907,0.4693355857623589
2022-05-02 01:00:00,-0.000957358,2.201951388342602,274.028,0.878,45.5,0.2371389774781585,0.0357738291719734,0.387865672688433,0.1439592504178498,0.0039817236122524,0.0499348321359244,0.0637545938563848,0.016228138452138,0.0223935144705413,0.2729128066501319,0.0661629705880625,0.0861481083269262,0.4830350276560443
2022-05-02 01:30:00,-0.0005288104,2.2482545170489714,274.263,1.113,45.43333333333333,0.2252486640727962,0.0417465479445236,0.3682732182143017,0.1545403155415602,0.0030964073555258,0.0493459963775558,0.0662127260449585,0.0192954326959075,0.0212163744241064,0.2669952120173198,0.0686414290734634,0.0874291004690649,0.4901769566323435
2022-05-02 03:30:00,0.000729476,2.372994720408199,274.69109999999995,1.5411,45.36666666666667,0.2299258937140698,0.0358667520585183,0.3940324369977573,0.1385014823386017,0.0038306574953369,0.0446763833581553,0.0728529052994461,0.0198763197013541,0.0259548080732424,0.2657926457725882,0.0645527030595094,0.0988077133726886,0.4688468311706995
2022-05-02 04:00:00,0.001070033,2.4042417277459127,275.52329999999995,2.3733,45.36666666666667,0.2408691367049372,0.0311783265662288,0.4100795086774686,0.1320715834788638,0.0051411102228637,0.053167260145103,0.0603941963814282,0.0128367328294247,0.0200003980636917,0.272047463271166,0.0660039929745277,0.08039459444512,0.4701230397245576
2022-05-02 04:30:00,-0.000366088,2.265289373850347,276.3114,3.1614,45.35,0.2470600692334609,0.02092624356992,0.4550429244872749,0.1114081551568974,0.0061818858590655,0.0460041908679188,0.0580227353125921,0.0110766107061485,0.0188439060366475,0.267986312803381,0.0570808015740674,0.0768666413492396,0.4364752695343459
2022-05-02 05:00:00,-0.0004003658,2.261724993581142,276.7307,3.5807,45.333333333333336,0.209247082570542,0.0198754381011911,0.4673981360177671,0.1191217042760373,0.0047758901856614,0.0468644585899866,0.0659709125620184,0.015665294231329,0.0106922457543934,0.2291225206717332,0.0625297528213157,0.0766631583164118,0.4107739777690862
2022-05-02 05:30:00,0.0004756513,2.3490536404862947,277.7247,4.5747,45.29999999999999,0.2123115619577948,0.0158017317833953,0.4952827096774423,0.1187798907754226,0.0054709919834527,0.0479564466951841,0.049948321377917,0.0135188089492306,0.0044479721789859,0.2281132937411902,0.0614752556444148,0.054396293556903,0.4083684401610276
2022-05-02 06:00:00,0.0001130554,2.313827203002527,278.7274,5.5774,45.29999999999999,0.2081999381878166,0.0164265077291021,0.4929885307723375,0.1209132396336399,0.0055423792825468,0.049466850543019,0.050198326532779,0.0139609682675166,0.0043072234356149,0.2246264459169187,0.0634278188105356,0.054505549968394,0.4089675043610943
2022-05-02 06:30:00,0.000864306,2.3854827368408813,280.40349999999995,7.2535,45.35,0.219364427285151,0.022529381603893,0.4683810083493995,0.1187655751723289,0.0055145132626207,0.0492992749572947,0.062301535197943,0.0111483577223408,0.0117489398151082,0.241893808889044,0.0604476326796356,0.0740504750130512,0.4211070167410086
2022-05-02 07:00:00,-0.0002043205,2.2819414211190066,281.4337,8.2837,45.46666666666667,0.2194675669772806,0.0248147350245687,0.4413395199270095,0.124308984369546,0.0045465235704195,0.0461274430098697,0.0684758889382983,0.0153486751464649,0.0171087505690558,0.2442823020018493,0.0614761181563347,0.0855846395073542,0.4300674045277302
2022-05-02 07:30:00,-0.001085816,2.1876437159985613,282.2628,9.1128,45.51666666666667,0.2180783560201868,0.0349598444127945,0.4002781206663951,0.138547154978282,0.0033350315094128,0.0437458200020332,0.075472536674513,0.0214194706253912,0.0242039799924009,0.2530382004329813,0.0651652906274244,0.0996765166669139,0.4567506460386878
2022-05-02 08:00:00,0.000571904,2.3581999161105758,283.6944,10.5444,45.61666666666667,0.2073515965415593,0.0204511362400592,0.4671966116345938,0.1195186587646384,0.0049075134515657,0.0481672440933056,0.0660214409891661,0.0153448126830809,0.0104703015213563,0.2278027327816186,0.0635120567763866,0.0764917425105224,0.4108334483226438
2022-05-02 09:00:00,5.401009999999999e-05,2.3079715698451726,283.644,10.494,45.88333333333333,0.2176691242505496,0.0152720024808611,0.5108733353196672,0.1190571963938207,0.005775363139502,0.0490424956517634,0.0383547258665108,0.011130570325604,0.0026492934414284,0.2329411267314108,0.0601730659773675,0.0410040193079393,0.4121713891025991
2022-05-02 09:30:00,0.0004388826,2.345537546074963,284.2207,11.0707,45.98333333333333,0.2078160191001674,0.0170347643195902,0.4947799707903624,0.1251831670851565,0.0056825808906845,0.0507644012763054,0.0450191521068406,0.0136139248676184,0.0035186983889818,0.2248507834197576,0.0643783261439238,0.0485378504958224,0.414412276648838
2022-05-02 10:00:00,0.0007065891,2.3708593556768607,284.2115,11.0615,46.1,0.2086372461413944,0.0178493445730205,0.4863121815718816,0.1189248569330791,0.0054103234634987,0.0491511261875327,0.0573403038721268,0.0138368554273238,0.0060442928035662,0.2264865907144149,0.0629879816148565,0.063384596675693,0.4083994292623506
2022-05-03 09:00:00,-0.0008840887199999,2.2100213789973333,277.9929,4.8429,45.45000000000001,0.2000558221222597,0.0473271755006457,0.3512396326508493,0.1461732211195103,0.0083408821603183,0.1316277736426235,0.025116543239615,0.0373146136185989,0.0120461288388293,0.2473829976229054,0.1689423872612225,0.0371626720784444,0.5624986060036383
2022-05-03 09:30:00,-7.504159999999999e-05,2.2950526351287017,277.4745,4.3245,45.48333333333334,0.2032651911485608,0.0456787092403173,0.3471280273362923,0.1525204801656247,0.0086913787440307,0.1298993429220761,0.021958951906465,0.0334472883545815,0.0103759882050237,0.2489439003888781,0.1633466312766577,0.0323349401114888,0.5648110118311606
2022-05-03 10:00:00,0.000803305491,2.3798521512836297,277.5282,4.3782,45.5,0.201732552211949,0.0491942346162791,0.3415600611447835,0.1474631024516086,0.0083289185400479,0.1320766211337342,0.0270460714606069,0.0372573281502105,0.0133053659081859,0.2509267868282281,0.1693339492839447,0.0403514373687929,0.5677238385637816
2022-05-03 10:30:00,0.00050766992,2.3521054590725905,277.3803,4.2303,45.5,0.195644163884696,0.0476096425741035,0.3574067725442434,0.1390025290432724,0.0079138970975342,0.1295641186682999,0.0358736108384661,0.0374156371364404,0.0150758988447843,0.2432538064587995,0.1669797558047403,0.0509495096832504,0.5492360913068124
